0.371133405466151,0.5807556036441006,-0.5807556036441006
-0.7189655303955078,0.4379310607910156,-0.4379310607910156
-0.371133405466151,-0.5807556036441006,-0.5807556036441006
0.7189655303955078,-0.4379310607910156,-0.4379310607910156
0.5807556036441006,0.371133405466151,0.5807556036441006
-0.4379310607910156,0.7189655303955078,0.4379310607910156
-0.5807556036441006,-0.371133405466151,0.5807556036441006
0.4379310607910156,-0.7189655303955078,0.4379310607910156
-0.2704977979339607,0.6272853222106929,-0.6272853222106928
0.0,3.469446951953614e-18,-0.8693167381713856
0.6525979051910393,0.011562665960692844,-0.6272853222106928
0.6257084227142321,0.6257084227142321,0.0
-0.021108149496460733,0.8766749706481929,-0.011562665960692841
-0.6525979051910393,-0.011562665960692848,-0.6272853222106928
-0.6541748046875,0.6541748046875,0.0
-0.8766749706481929,0.021108149496460733,0.011562665960692848
0.2704977979339607,-0.6272853222106928,-0.6272853222106928
-0.6257084227142321,-0.6257084227142321,3.469446951953614e-18
0.021108149496460733,-0.8766749706481929,-0.011562665960692844
0.8766749706481929,-0.021108149496460733,0.011562665960692841
0.6541748046875,-0.6541748046875,0.0
0.011562665960692841,0.6525979051910393,0.6272853222106928
0.0,0.0,0.8693167381713856
0.6272853222106928,-0.2704977979339607,0.6272853222106928
-0.6272853222106928,0.2704977979339607,0.6272853222106928
-0.011562665960692844,-0.6525979051910393,0.6272853222106928
0.08073038886378905,0.6343052852841927,-0.6343052852841927
0.2360521537604871,0.3357535191736581,-0.7862506060822274
0.5378226740200391,0.3363316524716927,-0.6343052852841927
0.5345250748961987,0.6342264403093697,-0.3357535191736581
0.23304362128566408,0.7866185177060677,-0.3363316524716927
-0.5642039060099793,0.5460035483370971,-0.5460035483370971
-0.7086995363728332,0.28007677392852787,-0.5460035483370971
-0.7087783813476562,0.5493011474609375,-0.2806549072265625
-0.8265440146456908,0.2836634397013855,-0.28007677392852787
-0.2360521537604871,-0.3357535191736581,-0.7862506060822274
-0.5378226740200391,-0.3363316524716927,-0.6343052852841927
-0.08073038886378907,-0.6343052852841927,-0.6343052852841927
-0.5345250748961987,-0.6342264403093697,-0.3357535191736581
-0.23304362128566408,-0.7866185177060677,-0.3363316524716927
0.7086995363728332,-0.28007677392852787,-0.5460035483370971
0.5642039060099793,-0.5460035483370971,-0.5460035483370971
0.8265440146456908,-0.2836634397013855,-0.28007677392852787
0.7087783813476562,-0.5493011474609375,-0.2806549072265625
0.6342264403093697,0.5345250748961987,0.3357535191736581
0.7866185177060677,0.23304362128566408,0.3363316524716927
0.3363316524716927,0.5378226740200391,0.6343052852841927
0.3357535191736581,0.2360521537604871,0.7862506060822274
0.6343052852841927,0.08073038886378907,0.6343052852841927
